byte9_nonzero,byte9_zero,cells,coords_count,family,group,map_id,name,object_id,pct_map,representation,role,terrain_counts
1,135,136,136,building_stone,2p,sav_002,Building Stone 2,116,0.023058,static,world_decor,"{""16"": 136}"
2,140,142,142,building_stone,2p,sav_002,Building Stone 3,117,0.024075,static,world_decor,"{""16"": 142}"
3,141,144,144,building_stone,2p,sav_002,Building Stone 4,118,0.024414,static,world_decor,"{""16"": 144}"
1,127,128,128,building_stone,2p,sav_002,Building Stone 5,119,0.021701,static,world_decor,"{""16"": 128}"
3,150,153,153,building_stone,2p,sav_002,Building Stone 6,120,0.02594,static,world_decor,"{""16"": 153}"
2,113,115,115,building_stone,2p,sav_002,Building Stone 7,121,0.019497,static,world_decor,"{""16"": 115}"
1,131,132,132,building_stone,2p,sav_002,Building Stone 8,122,0.02238,static,world_decor,"{""16"": 132}"
3,109,112,112,building_stone,2p,sav_002,Building Stone 9,123,0.018989,static,world_decor,"{""16"": 112}"
2,131,133,133,building_stone,2p,sav_002,Building Stone 10,124,0.022549,static,world_decor,"{""16"": 133}"
3,129,132,132,building_stone,2p,sav_002,Building Stone 11,125,0.02238,static,world_decor,"{""16"": 132}"
3,116,119,119,building_stone,2p,sav_002,Building Stone 12,126,0.020176,static,world_decor,"{""16"": 119}"
1,22,23,23,building_stone,2p,sav_002,Building Stone 13,127,0.003899,static,world_decor,"{""16"": 23}"
2,43,45,45,big_stone,2p,sav_002,Big Stone 1,1,0.007629,runtime,world_decor,"{""16"": 45}"
0,31,31,31,big_stone,2p,sav_002,Big Stone 2,2,0.005256,runtime,world_decor,"{""16"": 31}"
0,33,33,33,big_stone,2p,sav_002,Big Stone 3,3,0.005595,runtime,world_decor,"{""16"": 33}"
0,32,32,32,big_stone,2p,sav_002,Big Stone 4,4,0.005425,runtime,world_decor,"{""16"": 32}"
1,29,30,30,big_stone,2p,sav_002,Big Stone 5,5,0.005086,runtime,world_decor,"{""16"": 30}"
1,34,35,35,big_stone,2p,sav_002,Big Stone 6,6,0.005934,runtime,world_decor,"{""16"": 35}"
0,34,34,34,big_stone,2p,sav_002,Big Stone 7,7,0.005764,runtime,world_decor,"{""16"": 34}"
0,33,33,33,big_stone,2p,sav_002,Big Stone 8,8,0.005595,runtime,world_decor,"{""16"": 33}"
0,37,37,37,decorative_stone,2p,sav_002,Decorative Stone 1,9,0.006273,runtime,world_decor,"{""16"": 37}"
0,41,41,41,decorative_stone,2p,sav_002,Decorative Stone 2,10,0.006951,runtime,world_decor,"{""16"": 41}"
3,34,37,37,decorative_stone,2p,sav_002,Decorative Stone 3,11,0.006273,runtime,world_decor,"{""16"": 37}"
1,27,28,28,decorative_stone,2p,sav_002,Decorative Stone 4,12,0.004747,runtime,world_decor,"{""16"": 28}"
0,31,31,31,border_stone,2p,sav_002,Border Stone 1,13,0.005256,runtime,world_decor,"{""16"": 31}"
0,25,25,25,border_stone,2p,sav_002,Border Stone 2,14,0.004239,runtime,world_decor,"{""16"": 25}"
0,22,22,22,border_stone,2p,sav_002,Border Stone 3,15,0.00373,runtime,world_decor,"{""16"": 22}"
0,33,33,33,border_stone,2p,sav_002,Border Stone 4,16,0.005595,runtime,world_decor,"{""16"": 33}"
0,31,31,31,border_stone,2p,sav_002,Border Stone 5,17,0.005256,runtime,world_decor,"{""16"": 31}"
0,29,29,29,border_stone,2p,sav_002,Border Stone 6,18,0.004917,runtime,world_decor,"{""16"": 29}"
0,35,35,35,border_stone,2p,sav_002,Border Stone 7,19,0.005934,runtime,world_decor,"{""16"": 35}"
0,40,40,40,border_stone,2p,sav_002,Border Stone 8,20,0.006782,runtime,world_decor,"{""16"": 40}"
0,31,31,31,small_stone,2p,sav_002,Small Stone 1,21,0.005256,runtime,world_decor,"{""16"": 31}"
0,29,29,29,small_stone,2p,sav_002,Small Stone 2,22,0.004917,runtime,world_decor,"{""16"": 29}"
0,28,28,28,small_stone,2p,sav_002,Small Stone 3,23,0.004747,runtime,world_decor,"{""16"": 28}"
0,22,22,22,small_stone,2p,sav_002,Small Stone 4,24,0.00373,runtime,world_decor,"{""16"": 22}"
0,30,30,30,small_stone,2p,sav_002,Small Stone 5,25,0.005086,runtime,world_decor,"{""16"": 30}"
0,29,29,29,small_stone,2p,sav_002,Small Stone 6,26,0.004917,runtime,world_decor,"{""16"": 29}"
0,33,33,33,small_stone,2p,sav_002,Small Stone 7,27,0.005595,runtime,world_decor,"{""16"": 33}"
0,32,32,32,small_stone,2p,sav_002,Small Stone 8,28,0.005425,runtime,world_decor,"{""16"": 32}"
0,2,2,2,wreck,2p,sav_002,Wreck 1,29,0.000339,runtime,world_decor,"{""48"": 2}"
0,3,3,3,wreck,2p,sav_002,Wreck 3,31,0.000509,runtime,world_decor,"{""48"": 3}"
0,1,1,1,wreck,2p,sav_002,Wreck 5,33,0.00017,runtime,world_decor,"{""48"": 1}"
0,33,33,33,grave,2p,sav_002,Grave,34,0.005595,runtime,world_decor,"{""16"": 33}"
0,27,27,27,small_plant,2p,sav_002,Small Plant 1,35,0.004578,runtime,world_decor,"{""16"": 27}"
0,29,29,29,small_plant,2p,sav_002,Small Plant 2,36,0.004917,runtime,world_decor,"{""16"": 29}"
0,25,25,25,small_plant,2p,sav_002,Small Plant 3,37,0.004239,runtime,world_decor,"{""16"": 25}"
0,30,30,30,toadstool,2p,sav_002,Toadstool 1,38,0.005086,runtime,world_decor,"{""16"": 30}"
1,35,36,36,toadstool,2p,sav_002,Toadstool 2,39,0.006104,runtime,world_decor,"{""16"": 36}"
0,31,31,31,toadstool,2p,sav_002,Toadstool 3,40,0.005256,runtime,world_decor,"{""16"": 31}"
0,32,32,32,stump,2p,sav_002,Tree Stump 1,41,0.005425,runtime,world_decor,"{""16"": 32}"
0,27,27,27,stump,2p,sav_002,Tree Stump 2,42,0.004578,runtime,world_decor,"{""16"": 27}"
0,4,4,4,dead_tree,2p,sav_002,Dead Tree 1,43,0.000678,runtime,world_decor,"{""64"": 4}"
0,7,7,7,dead_tree,2p,sav_002,Dead Tree 2,44,0.001187,runtime,world_decor,"{""64"": 7}"
0,7,7,7,cactus,2p,sav_002,Cactus 1,45,0.001187,runtime,world_decor,"{""64"": 7}"
0,7,7,7,cactus,2p,sav_002,Cactus 2,46,0.001187,runtime,world_decor,"{""64"": 7}"
0,1,1,1,cactus,2p,sav_002,Cactus 3,47,0.00017,runtime,world_decor,"{""64"": 1}"
0,5,5,5,cactus,2p,sav_002,Cactus 4,48,0.000848,runtime,world_decor,"{""64"": 5}"
0,3,3,3,skeleton,2p,sav_002,Skeleton,49,0.000509,runtime,world_decor,"{""64"": 3}"
3,28,31,31,small_flower,2p,sav_002,Small Flower 1,50,0.005256,runtime,world_decor,"{""16"": 31}"
0,26,26,26,small_flower,2p,sav_002,Small Flower 2,51,0.004408,runtime,world_decor,"{""16"": 26}"
0,23,23,23,small_flower,2p,sav_002,Small Flower 3,52,0.003899,runtime,world_decor,"{""16"": 23}"
0,33,33,33,small_bush,2p,sav_002,Small Bush 1,53,0.005595,runtime,world_decor,"{""16"": 33}"
1,27,28,28,small_bush,2p,sav_002,Small Bush 2,54,0.004747,runtime,world_decor,"{""16"": 28}"
2,26,28,28,small_bush,2p,sav_002,Small Bush 3,55,0.004747,runtime,world_decor,"{""16"": 27, ""28"": 1}"
0,27,27,27,small_bush,2p,sav_002,Small Bush 4,56,0.004578,runtime,world_decor,"{""16"": 27}"
0,32,32,32,bush,2p,sav_002,Bush 1,57,0.005425,runtime,world_decor,"{""16"": 32}"
0,25,25,25,bush,2p,sav_002,Bush 2,58,0.004239,runtime,world_decor,"{""16"": 25}"
0,28,28,28,bush,2p,sav_002,Bush 3,59,0.004747,runtime,world_decor,"{""16"": 28}"
0,31,31,31,bush,2p,sav_002,Bush 4,60,0.005256,runtime,world_decor,"{""16"": 31}"
0,26,26,26,bush,2p,sav_002,Bush 5,61,0.004408,runtime,world_decor,"{""16"": 26}"
0,1,1,1,reed,2p,sav_002,Reed 3,64,0.00017,runtime,world_decor,"{""80"": 1}"
0,1,1,1,reed,2p,sav_002,Reed 4,65,0.00017,runtime,world_decor,"{""80"": 1}"
2,249,251,251,adult_tree,2p,sav_002,Birch 1,68,0.042555,runtime,world_decor,"{""16"": 251}"
3,225,228,228,adult_tree,2p,sav_002,Birch 2,69,0.038656,runtime,world_decor,"{""16"": 228}"
0,185,185,185,adult_tree,2p,sav_002,Elm 1,70,0.031365,runtime,world_decor,"{""16"": 185}"
0,160,160,160,adult_tree,2p,sav_002,Elm 2,71,0.027127,runtime,world_decor,"{""16"": 160}"
1,224,225,225,adult_tree,2p,sav_002,Oak,72,0.038147,runtime,world_decor,"{""16"": 225}"
3,219,222,222,adult_tree,2p,sav_002,Adult Tree 6,73,0.037638,runtime,world_decor,"{""16"": 222}"
1,202,203,203,adult_tree,2p,sav_002,Adult Tree 7,74,0.034417,runtime,world_decor,"{""16"": 203}"
1,204,205,205,adult_tree,2p,sav_002,Adult Tree 8,75,0.034756,runtime,world_decor,"{""16"": 205}"
0,204,204,204,adult_tree,2p,sav_002,Adult Tree 9,76,0.034587,runtime,world_decor,"{""16"": 204}"
0,222,222,222,adult_tree,2p,sav_002,Adult Tree 10,77,0.037638,runtime,world_decor,"{""16"": 222}"
0,12,12,12,palm,2p,sav_002,Palm 1,78,0.002035,runtime,world_decor,"{""64"": 12}"
0,7,7,7,palm,2p,sav_002,Palm 2,79,0.001187,runtime,world_decor,"{""64"": 7}"
2,315,317,317,adult_tree,2p,sav_002,Adult Tree 13,80,0.053745,runtime,world_decor,"{""16"": 317}"
3,330,333,333,adult_tree,2p,sav_002,Adult Tree 14,81,0.056458,runtime,world_decor,"{""16"": 333}"
0,3,3,3,reef,2p,sav_002,Reef 2,112,0.000509,runtime,world_decor,"{""16"": 3}"
0,18,18,18,reef,2p,sav_002,Reef 3,113,0.003052,runtime,world_decor,"{""16"": 17, ""20"": 1}"
3,116,119,119,building_stone,2p,sav_002,Building Stone 1,115,0.020176,runtime,world_decor,"{""16"": 119}"
1,135,136,136,building_stone,2p,sav_002,Building Stone 2,116,0.023058,runtime,world_decor,"{""16"": 136}"
2,140,142,142,building_stone,2p,sav_002,Building Stone 3,117,0.024075,runtime,world_decor,"{""16"": 142}"
3,141,144,144,building_stone,2p,sav_002,Building Stone 4,118,0.024414,runtime,world_decor,"{""16"": 144}"
1,127,128,128,building_stone,2p,sav_002,Building Stone 5,119,0.021701,runtime,world_decor,"{""16"": 128}"
3,150,153,153,building_stone,2p,sav_002,Building Stone 6,120,0.02594,runtime,world_decor,"{""16"": 153}"
2,113,115,115,building_stone,2p,sav_002,Building Stone 7,121,0.019497,runtime,world_decor,"{""16"": 115}"
1,131,132,132,building_stone,2p,sav_002,Building Stone 8,122,0.02238,runtime,world_decor,"{""16"": 132}"
3,109,112,112,building_stone,2p,sav_002,Building Stone 9,123,0.018989,runtime,world_decor,"{""16"": 112}"
2,131,133,133,building_stone,2p,sav_002,Building Stone 10,124,0.022549,runtime,world_decor,"{""16"": 133}"
3,129,132,132,building_stone,2p,sav_002,Building Stone 11,125,0.02238,runtime,world_decor,"{""16"": 132}"
3,116,119,119,building_stone,2p,sav_002,Building Stone 12,126,0.020176,runtime,world_decor,"{""16"": 119}"
1,22,23,23,building_stone,2p,sav_002,Building Stone 13,127,0.003899,runtime,world_decor,"{""16"": 23}"
2,0,2,2,territory_marker,2p,sav_002,Red flag,255,0.000339,runtime,runtime_overlay,"{""28"": 2}"
0,37,37,37,big_stone,2p,sav_003,Big Stone 1,1,0.006273,static,world_decor,"{""16"": 37}"
0,28,28,28,big_stone,2p,sav_003,Big Stone 2,2,0.004747,static,world_decor,"{""16"": 28}"
0,29,29,29,big_stone,2p,sav_003,Big Stone 3,3,0.004917,static,world_decor,"{""16"": 29}"
0,29,29,29,big_stone,2p,sav_003,Big Stone 4,4,0.004917,static,world_decor,"{""16"": 29}"
0,23,23,23,big_stone,2p,sav_003,Big Stone 5,5,0.003899,static,world_decor,"{""16"": 23}"
0,30,30,30,big_stone,2p,sav_003,Big Stone 6,6,0.005086,static,world_decor,"{""16"": 30}"
0,31,31,31,big_stone,2p,sav_003,Big Stone 7,7,0.005256,static,world_decor,"{""16"": 31}"
0,30,30,30,big_stone,2p,sav_003,Big Stone 8,8,0.005086,static,world_decor,"{""16"": 30}"
0,21,21,21,decorative_stone,2p,sav_003,Decorative Stone 1,9,0.00356,static,world_decor,"{""16"": 21}"
1,21,22,22,decorative_stone,2p,sav_003,Decorative Stone 2,10,0.00373,static,world_decor,"{""16"": 22}"
0,23,23,23,decorative_stone,2p,sav_003,Decorative Stone 3,11,0.003899,static,world_decor,"{""16"": 23}"
0,31,31,31,decorative_stone,2p,sav_003,Decorative Stone 4,12,0.005256,static,world_decor,"{""16"": 31}"
1,36,37,37,border_stone,2p,sav_003,Border Stone 1,13,0.006273,static,world_decor,"{""16"": 37}"
0,24,24,24,border_stone,2p,sav_003,Border Stone 2,14,0.004069,static,world_decor,"{""16"": 24}"
0,34,34,34,border_stone,2p,sav_003,Border Stone 3,15,0.005764,static,world_decor,"{""16"": 34}"
0,27,27,27,border_stone,2p,sav_003,Border Stone 4,16,0.004578,static,world_decor,"{""16"": 27}"
0,31,31,31,border_stone,2p,sav_003,Border Stone 5,17,0.005256,static,world_decor,"{""16"": 31}"
0,29,29,29,border_stone,2p,sav_003,Border Stone 6,18,0.004917,static,world_decor,"{""16"": 29}"
0,28,28,28,border_stone,2p,sav_003,Border Stone 7,19,0.004747,static,world_decor,"{""16"": 28}"
1,32,33,33,border_stone,2p,sav_003,Border Stone 8,20,0.005595,static,world_decor,"{""16"": 33}"
0,28,28,28,small_stone,2p,sav_003,Small Stone 1,21,0.004747,static,world_decor,"{""16"": 28}"
0,22,22,22,small_stone,2p,sav_003,Small Stone 2,22,0.00373,static,world_decor,"{""16"": 22}"
0,29,29,29,small_stone,2p,sav_003,Small Stone 3,23,0.004917,static,world_decor,"{""16"": 29}"
0,29,29,29,small_stone,2p,sav_003,Small Stone 4,24,0.004917,static,world_decor,"{""16"": 29}"
0,26,26,26,small_stone,2p,sav_003,Small Stone 5,25,0.004408,static,world_decor,"{""16"": 26}"
0,35,35,35,small_stone,2p,sav_003,Small Stone 6,26,0.005934,static,world_decor,"{""16"": 35}"
1,32,33,33,small_stone,2p,sav_003,Small Stone 7,27,0.005595,static,world_decor,"{""16"": 33}"
1,29,30,30,small_stone,2p,sav_003,Small Stone 8,28,0.005086,static,world_decor,"{""16"": 30}"
0,1,1,1,wreck,2p,sav_003,Wreck 1,29,0.00017,static,world_decor,"{""48"": 1}"
0,1,1,1,wreck,2p,sav_003,Wreck 2,30,0.00017,static,world_decor,"{""48"": 1}"
0,1,1,1,wreck,2p,sav_003,Wreck 3,31,0.00017,static,world_decor,"{""48"": 1}"
0,2,2,2,wreck,2p,sav_003,Wreck 4,32,0.000339,static,world_decor,"{""48"": 2}"
0,2,2,2,wreck,2p,sav_003,Wreck 5,33,0.000339,static,world_decor,"{""48"": 2}"
0,26,26,26,grave,2p,sav_003,Grave,34,0.004408,static,world_decor,"{""16"": 26}"
1,28,29,29,small_plant,2p,sav_003,Small Plant 1,35,0.004917,static,world_decor,"{""16"": 29}"
1,31,32,32,small_plant,2p,sav_003,Small Plant 2,36,0.005425,static,world_decor,"{""16"": 32}"
0,33,33,33,small_plant,2p,sav_003,Small Plant 3,37,0.005595,static,world_decor,"{""16"": 33}"
0,28,28,28,toadstool,2p,sav_003,Toadstool 1,38,0.004747,static,world_decor,"{""16"": 28}"
2,32,34,34,toadstool,2p,sav_003,Toadstool 2,39,0.005764,static,world_decor,"{""16"": 34}"
0,38,38,38,toadstool,2p,sav_003,Toadstool 3,40,0.006443,static,world_decor,"{""16"": 38}"
0,25,25,25,stump,2p,sav_003,Tree Stump 1,41,0.004239,static,world_decor,"{""16"": 25}"
0,28,28,28,stump,2p,sav_003,Tree Stump 2,42,0.004747,static,world_decor,"{""16"": 28}"
0,1,1,1,dead_tree,2p,sav_003,Dead Tree 1,43,0.00017,static,world_decor,"{""64"": 1}"
0,4,4,4,dead_tree,2p,sav_003,Dead Tree 2,44,0.000678,static,world_decor,"{""64"": 4}"
0,2,2,2,cactus,2p,sav_003,Cactus 1,45,0.000339,static,world_decor,"{""64"": 2}"
0,9,9,9,cactus,2p,sav_003,Cactus 2,46,0.001526,static,world_decor,"{""64"": 9}"
0,2,2,2,cactus,2p,sav_003,Cactus 3,47,0.000339,static,world_decor,"{""64"": 2}"
0,7,7,7,cactus,2p,sav_003,Cactus 4,48,0.001187,static,world_decor,"{""64"": 7}"
0,3,3,3,skeleton,2p,sav_003,Skeleton,49,0.000509,static,world_decor,"{""64"": 3}"
0,23,23,23,small_flower,2p,sav_003,Small Flower 1,50,0.003899,static,world_decor,"{""16"": 23}"
0,18,18,18,small_flower,2p,sav_003,Small Flower 2,51,0.003052,static,world_decor,"{""16"": 18}"
0,33,33,33,small_flower,2p,sav_003,Small Flower 3,52,0.005595,static,world_decor,"{""16"": 33}"
0,29,29,29,small_bush,2p,sav_003,Small Bush 1,53,0.004917,static,world_decor,"{""16"": 29}"
0,25,25,25,small_bush,2p,sav_003,Small Bush 2,54,0.004239,static,world_decor,"{""16"": 25}"
1,26,27,27,small_bush,2p,sav_003,Small Bush 3,55,0.004578,static,world_decor,"{""16"": 27}"
0,29,29,29,small_bush,2p,sav_003,Small Bush 4,56,0.004917,static,world_decor,"{""16"": 29}"
0,21,21,21,bush,2p,sav_003,Bush 1,57,0.00356,static,world_decor,"{""16"": 21}"
0,27,27,27,bush,2p,sav_003,Bush 2,58,0.004578,static,world_decor,"{""16"": 27}"
1,26,27,27,bush,2p,sav_003,Bush 3,59,0.004578,static,world_decor,"{""16"": 27}"
1,27,28,28,bush,2p,sav_003,Bush 4,60,0.004747,static,world_decor,"{""16"": 28}"
1,27,28,28,bush,2p,sav_003,Bush 5,61,0.004747,static,world_decor,"{""16"": 28}"
0,1,1,1,reed,2p,sav_003,Reed 1,62,0.00017,static,world_decor,"{""80"": 1}"
0,167,167,167,adult_tree,2p,sav_003,Birch 1,68,0.028314,static,world_decor,"{""16"": 167}"
3,207,210,210,adult_tree,2p,sav_003,Birch 2,69,0.035604,static,world_decor,"{""16"": 210}"
0,215,215,215,adult_tree,2p,sav_003,Elm 1,70,0.036452,static,world_decor,"{""16"": 215}"
2,224,226,226,adult_tree,2p,sav_003,Elm 2,71,0.038317,static,world_decor,"{""16"": 226}"
6,192,198,198,adult_tree,2p,sav_003,Oak,72,0.033569,static,world_decor,"{""16"": 198}"
3,228,231,231,adult_tree,2p,sav_003,Adult Tree 6,73,0.039164,static,world_decor,"{""16"": 231}"
0,199,199,199,adult_tree,2p,sav_003,Adult Tree 7,74,0.033739,static,world_decor,"{""16"": 199}"
0,197,197,197,adult_tree,2p,sav_003,Adult Tree 8,75,0.0334,static,world_decor,"{""16"": 197}"
0,142,142,142,adult_tree,2p,sav_003,Adult Tree 9,76,0.024075,static,world_decor,"{""16"": 142}"
4,157,161,161,adult_tree,2p,sav_003,Adult Tree 10,77,0.027296,static,world_decor,"{""16"": 161}"
1,2,3,3,palm,2p,sav_003,Palm 1,78,0.000509,static,world_decor,"{""64"": 3}"
0,5,5,5,palm,2p,sav_003,Palm 2,79,0.000848,static,world_decor,"{""64"": 5}"
1,278,279,279,adult_tree,2p,sav_003,Adult Tree 13,80,0.047302,static,world_decor,"{""16"": 279}"
0,287,287,287,adult_tree,2p,sav_003,Adult Tree 14,81,0.048659,static,world_decor,"{""16"": 287}"
1,119,120,120,building_stone,2p,sav_003,Building Stone 1,115,0.020345,static,world_decor,"{""16"": 120}"
0,131,131,131,building_stone,2p,sav_003,Building Stone 2,116,0.02221,static,world_decor,"{""16"": 131}"
1,135,136,136,building_stone,2p,sav_003,Building Stone 3,117,0.023058,static,world_decor,"{""16"": 136}"
0,130,130,130,building_stone,2p,sav_003,Building Stone 4,118,0.02204,static,world_decor,"{""16"": 130}"
1,109,110,110,building_stone,2p,sav_003,Building Stone 5,119,0.01865,static,world_decor,"{""16"": 110}"
0,119,119,119,building_stone,2p,sav_003,Building Stone 6,120,0.020176,static,world_decor,"{""16"": 119}"
0,174,174,174,building_stone,2p,sav_003,Building Stone 7,121,0.0295,static,world_decor,"{""16"": 174}"
0,127,127,127,building_stone,2p,sav_003,Building Stone 8,122,0.021532,static,world_decor,"{""16"": 127}"
1,128,129,129,building_stone,2p,sav_003,Building Stone 9,123,0.021871,static,world_decor,"{""16"": 129}"
1,132,133,133,building_stone,2p,sav_003,Building Stone 10,124,0.022549,static,world_decor,"{""16"": 133}"
2,134,136,136,building_stone,2p,sav_003,Building Stone 11,125,0.023058,static,world_decor,"{""16"": 136}"
1,129,130,130,building_stone,2p,sav_003,Building Stone 12,126,0.02204,static,world_decor,"{""16"": 130}"
0,16,16,16,building_stone,2p,sav_003,Building Stone 13,127,0.002713,static,world_decor,"{""16"": 16}"
0,37,37,37,big_stone,2p,sav_003,Big Stone 1,1,0.006273,runtime,world_decor,"{""16"": 37}"
0,28,28,28,big_stone,2p,sav_003,Big Stone 2,2,0.004747,runtime,world_decor,"{""16"": 28}"
0,29,29,29,big_stone,2p,sav_003,Big Stone 3,3,0.004917,runtime,world_decor,"{""16"": 29}"
0,29,29,29,big_stone,2p,sav_003,Big Stone 4,4,0.004917,runtime,world_decor,"{""16"": 29}"
0,23,23,23,big_stone,2p,sav_003,Big Stone 5,5,0.003899,runtime,world_decor,"{""16"": 23}"
0,30,30,30,big_stone,2p,sav_003,Big Stone 6,6,0.005086,runtime,world_decor,"{""16"": 30}"
0,31,31,31,big_stone,2p,sav_003,Big Stone 7,7,0.005256,runtime,world_decor,"{""16"": 31}"
0,30,30,30,big_stone,2p,sav_003,Big Stone 8,8,0.005086,runtime,world_decor,"{""16"": 30}"
0,21,21,21,decorative_stone,2p,sav_003,Decorative Stone 1,9,0.00356,runtime,world_decor,"{""16"": 21}"
1,21,22,22,decorative_stone,2p,sav_003,Decorative Stone 2,10,0.00373,runtime,world_decor,"{""16"": 22}"
0,23,23,23,decorative_stone,2p,sav_003,Decorative Stone 3,11,0.003899,runtime,world_decor,"{""16"": 23}"
0,31,31,31,decorative_stone,2p,sav_003,Decorative Stone 4,12,0.005256,runtime,world_decor,"{""16"": 31}"
1,36,37,37,border_stone,2p,sav_003,Border Stone 1,13,0.006273,runtime,world_decor,"{""16"": 37}"
0,24,24,24,border_stone,2p,sav_003,Border Stone 2,14,0.004069,runtime,world_decor,"{""16"": 24}"
0,34,34,34,border_stone,2p,sav_003,Border Stone 3,15,0.005764,runtime,world_decor,"{""16"": 34}"
0,27,27,27,border_stone,2p,sav_003,Border Stone 4,16,0.004578,runtime,world_decor,"{""16"": 27}"
0,31,31,31,border_stone,2p,sav_003,Border Stone 5,17,0.005256,runtime,world_decor,"{""16"": 31}"
0,29,29,29,border_stone,2p,sav_003,Border Stone 6,18,0.004917,runtime,world_decor,"{""16"": 29}"
0,28,28,28,border_stone,2p,sav_003,Border Stone 7,19,0.004747,runtime,world_decor,"{""16"": 28}"
1,32,33,33,border_stone,2p,sav_003,Border Stone 8,20,0.005595,runtime,world_decor,"{""16"": 33}"
0,28,28,28,small_stone,2p,sav_003,Small Stone 1,21,0.004747,runtime,world_decor,"{""16"": 28}"
0,22,22,22,small_stone,2p,sav_003,Small Stone 2,22,0.00373,runtime,world_decor,"{""16"": 22}"
0,29,29,29,small_stone,2p,sav_003,Small Stone 3,23,0.004917,runtime,world_decor,"{""16"": 29}"
0,29,29,29,small_stone,2p,sav_003,Small Stone 4,24,0.004917,runtime,world_decor,"{""16"": 29}"
0,26,26,26,small_stone,2p,sav_003,Small Stone 5,25,0.004408,runtime,world_decor,"{""16"": 26}"
0,35,35,35,small_stone,2p,sav_003,Small Stone 6,26,0.005934,runtime,world_decor,"{""16"": 35}"
1,32,33,33,small_stone,2p,sav_003,Small Stone 7,27,0.005595,runtime,world_decor,"{""16"": 33}"
1,29,30,30,small_stone,2p,sav_003,Small Stone 8,28,0.005086,runtime,world_decor,"{""16"": 30}"
0,1,1,1,wreck,2p,sav_003,Wreck 1,29,0.00017,runtime,world_decor,"{""48"": 1}"
0,1,1,1,wreck,2p,sav_003,Wreck 2,30,0.00017,runtime,world_decor,"{""48"": 1}"
0,1,1,1,wreck,2p,sav_003,Wreck 3,31,0.00017,runtime,world_decor,"{""48"": 1}"
0,2,2,2,wreck,2p,sav_003,Wreck 4,32,0.000339,runtime,world_decor,"{""48"": 2}"
0,2,2,2,wreck,2p,sav_003,Wreck 5,33,0.000339,runtime,world_decor,"{""48"": 2}"
0,26,26,26,grave,2p,sav_003,Grave,34,0.004408,runtime,world_decor,"{""16"": 26}"
1,28,29,29,small_plant,2p,sav_003,Small Plant 1,35,0.004917,runtime,world_decor,"{""16"": 29}"
1,31,32,32,small_plant,2p,sav_003,Small Plant 2,36,0.005425,runtime,world_decor,"{""16"": 32}"
0,33,33,33,small_plant,2p,sav_003,Small Plant 3,37,0.005595,runtime,world_decor,"{""16"": 33}"
0,28,28,28,toadstool,2p,sav_003,Toadstool 1,38,0.004747,runtime,world_decor,"{""16"": 28}"
2,32,34,34,toadstool,2p,sav_003,Toadstool 2,39,0.005764,runtime,world_decor,"{""16"": 34}"
